posteam,defteam,week,play_type,yards_gained,sack,epa,play_clock
DEN,NYJ,3,run,-1,0,0.33664356308718935,14
NYJ,DEN,3,pass,13,0,0.49748264579102397,14
NYJ,DEN,3,pass,0,0,-0.4230815250775777,11
NYJ,DEN,3,pass,13,0,0.9366551330895163,4
NYJ,DEN,3,pass,0,0,-3.6688687869464047,10
DAL,PHI,3,pass,8,0,0.5773564148694277,13
DAL,PHI,3,run,5,0,0.20957111357711256,13
DAL,PHI,3,pass,8,0,0.628151269396767,18
DAL,PHI,3,run,9,0,0.321610911982134,4
DAL,PHI,3,pass,44,0,3.257841710554203,10
DAL,PHI,3,run,1,0,0.41247503893100657,15
PHI,DAL,3,pass,38,0,2.499954086379148,8
PHI,DAL,3,pass,5,0,0.19492233858909458,24
PHI,DAL,3,pass,0,0,-3.460512356366962,12
DAL,PHI,3,run,4,0,-0.005831477697938681,12
DAL,PHI,3,pass,-5,1,-6.719274007715285,9
DAL,PHI,3,run,4,0,-0.09613547055050731,6
DAL,PHI,3,pass,7,0,0.8391593163833022,23
DAL,PHI,3,run,8,0,0.5155562595464289,21
DAL,PHI,3,run,11,0,0.6580497918184847,11
DAL,PHI,3,pass,0,0,-0.49740601424127817,8
DAL,PHI,3,run,7,0,0.3525242223404348,8
DAL,PHI,3,pass,8,0,1.6874926296295598,23
DAL,PHI,3,run,5,0,0.24334871646715328,13
DAL,PHI,3,run,-1,0,-1.1433685994124971,8
DAL,PHI,3,pass,4,0,0.40107047121273354,15
DAL,PHI,3,run,0,0,-4.402262120565865,17
PHI,DAL,3,pass,0,0,-0.5539093457628042,14
PHI,DAL,3,pass,5,0,-0.054138840292580426,7
PHI,DAL,3,pass,0,0,-1.3337127572158352,7
DAL,PHI,3,run,6,0,0.13139877538196743,19
DAL,PHI,3,run,5,0,0.5257790677715093,16
DAL,PHI,3,run,7,0,0.38655301951803267,15
DAL,PHI,3,pass,12,0,0.8759725663694553,18
DAL,PHI,3,run,6,0,0.2770625806879252,9
DAL,PHI,3,pass,19,0,2.5867586062522605,15
PHI,DAL,3,pass,9,0,0.8093746928498149,9
PHI,DAL,3,run,-2,0,-1.2175069346558303,11
PHI,DAL,3,pass,0,0,-1.692951128585264,2
DAL,PHI,3,run,4,0,-0.325623482465744,5
DAL,PHI,3,pass,9,0,0.04449296556413174,14
DAL,PHI,3,pass,8,0,1.1698348105419427,9
DAL,PHI,3,run,9,0,0.7003473226213828,21
DAL,PHI,3,run,5,0,0.19086686486843973,11
DAL,PHI,3,run,8,0,0.5834270441555418,15
DAL,PHI,3,run,1,0,-0.3262746987165883,23
DAL,PHI,3,pass,6,0,0.7243991125142202,14
DAL,PHI,3,run,2,0,-0.31397856189869344,10
DAL,PHI,3,pass,9,0,0.8686494284775108,12
DAL,PHI,3,pass,6,0,0.16655674361390993,4
DAL,PHI,3,run,10,0,0.5097500792471692,7
DAL,PHI,3,run,3,0,2.2767148957937025,11
PHI,DAL,3,run,24,0,1.501354733016342,13
PHI,DAL,3,run,2,0,-0.41933762026019394,8
PHI,DAL,3,run,3,0,-0.23805360484402627,9
PHI,DAL,3,pass,0,0,-1.5810247025219724,4
DAL,PHI,3,run,0,0,-0.4424194674938917,17
DAL,PHI,3,pass,0,0,-0.6641406770795584,8
DAL,PHI,3,pass,0,0,-0.8115517708938569,3
PHI,DAL,3,run,3,0,-0.3839123146608472,15
PHI,DAL,3,pass,19,0,1.62796630023513,8
PHI,DAL,3,pass,-11,1,-1.1530022186925635,9
PHI,DAL,3,pass,7,0,0.1787383349146694,4
PHI,DAL,3,pass,19,0,0.0578287485986948,2
PHI,DAL,3,pass,28,0,1.8836681542452425,7
PHI,DAL,3,pass,0,0,-0.5515412345994264,10
PHI,DAL,3,pass,0,0,-9.262814670801163,2
PHI,DAL,3,pass,0,0,-0.6024424131028354,12
PHI,DAL,3,run,1,0,-0.6897379253059626,12
PHI,DAL,3,run,3,0,-1.0655164504423738,2
DAL,PHI,3,run,0,0,-1.3963671578094363,18
DAL,PHI,3,pass,-3,1,-1.0175730581395328,12
DAL,PHI,3,run,13,0,-0.0791346812620759,5
PHI,DAL,3,pass,0,0,-0.6077934196218848,5
PHI,DAL,3,run,7,0,0.12642940040677786,6
PHI,DAL,3,pass,41,0,4.045021188911051,9
PHI,DAL,3,run,9,0,0.6541966991499066,6
PHI,DAL,3,pass,27,0,1.553000567946583,19
PHI,DAL,3,pass,0,0,-0.46501236082985997,8
PHI,DAL,3,run,8,0,0.3810664693592116,5
PHI,DAL,3,pass,3,0,1.8549043814418837,23
DAL,PHI,3,run,2,0,-0.4907279701437801,13
DAL,PHI,3,pass,15,0,1.5047611859627068,19
DAL,PHI,3,pass,15,0,0.8507812935858965,16
DAL,PHI,3,run,-1,0,-0.8189151639817283,4
DAL,PHI,3,pass,0,0,-0.9771564089460298,11
DAL,PHI,3,pass,-7,1,-1.8820390282198787,9
PHI,DAL,3,pass,4,0,-0.0018156657461076975,2
PHI,DAL,3,pass,0,0,-0.7217363740783185,8
PHI,DAL,3,pass,0,0,-1.117550743976608,3
DAL,PHI,3,pass,13,0,0.7642727930797264,21
DAL,PHI,3,run,5,0,-0.0594453209778294,27
DAL,PHI,3,pass,0,0,-0.851597358006984,11
DAL,PHI,3,pass,11,0,1.909149406827055,5
DAL,PHI,3,run,4,0,-0.08719862508587539,8
DAL,PHI,3,run,8,0,0.8756950379465707,11
DAL,PHI,3,pass,7,0,0.3896315742167644,19
DAL,PHI,3,run,3,0,0.06514407129725441,16
DAL,PHI,3,run,1,0,-0.4808617812814191,8
DAL,PHI,3,pass,-3,1,-1.1420539910905063,9
DAL,PHI,3,run,5,0,-0.9731045787921175,17
DAL,PHI,3,pass,2,0,3.749907541554421,5
PHI,DAL,3,pass,1,0,-0.5386650606524199,3
PHI,DAL,3,pass,5,0,-0.1048420483712107,11
PHI,DAL,3,pass,12,0,1.797841041116044,14
PHI,DAL,3,pass,0,0,-0.5153633144218475,13
PHI,DAL,3,pass,0,0,-0.8987867147661746,3
PHI,DAL,3,pass,5,0,-0.5715950129088014,10
PHI,DAL,3,pass,-12,1,-3.580020955298096,5
DAL,PHI,3,run,4,0,-0.07423484505852684,14
DAL,PHI,3,pass,5,0,0.42447213240666315,14
DAL,PHI,3,pass,22,0,2.7137001177761704,5
PHI,DAL,3,run,2,0,-0.5763680604286492,12
PHI,DAL,3,pass,7,0,0.8196152809541672,9
PHI,DAL,3,pass,24,0,1.8191780786728486,23
PHI,DAL,3,pass,19,0,0.7274844376952387,14
PHI,DAL,3,pass,16,0,1.8177315972861834,24
PHI,DAL,3,pass,12,0,0.8628579466603696,0
PHI,DAL,3,pass,15,0,1.998559396713972,20
DAL,PHI,3,run,1,0,-0.39114046783652157,6
DAL,PHI,3,run,5,0,0.1228632937418297,4
DAL,PHI,3,run,-6,0,-2.3369788684649393,13
PHI,DAL,3,pass,-4,0,-0.8730688324430957,10
PHI,DAL,3,pass,0,0,-0.3213962896261364,14
PHI,DAL,3,pass,9,0,-0.21332388115115464,3
PHI,DAL,3,run,4,0,-2.665463473123964,11
SEA,MIN,3,pass,17,0,1.0581959101837128,7
SEA,MIN,3,run,2,0,-0.40976332779973745,13
SEA,MIN,3,run,7,0,0.6787815310526639,22
SEA,MIN,3,run,4,0,0.7222584846895188,15
SEA,MIN,3,pass,5,0,0.05584549764171243,12
SEA,MIN,3,run,2,0,-0.6084726909175515,1
SEA,MIN,3,pass,28,0,2.6881385860033333,10
SEA,MIN,3,pass,0,0,-0.48439006216358393,4
SEA,MIN,3,pass,10,0,2.29115471302066,17
MIN,SEA,3,run,7,0,0.22691399045288563,9
MIN,SEA,3,pass,20,0,1.2126918067224324,13
MIN,SEA,3,pass,17,0,1.2449144187849015,9
MIN,SEA,3,pass,8,0,0.5132170609431341,11
MIN,SEA,3,pass,10,0,0.47860898508224636,7
MIN,SEA,3,run,1,0,-0.4080307469703257,10
MIN,SEA,3,pass,7,0,1.7288170764222741,13
SEA,MIN,3,run,2,0,-0.5744708571583033,3
SEA,MIN,3,run,1,0,-0.6331397322937846,10
SEA,MIN,3,pass,10,0,1.909940660232678,5
SEA,MIN,3,pass,12,0,0.8787105975206941,9
SEA,MIN,3,run,8,0,0.4631658939179033,10
SEA,MIN,3,run,8,0,0.49895308329723775,8
SEA,MIN,3,run,1,0,-0.3340762227308005,18
SEA,MIN,3,pass,3,0,-0.9737461258191615,3
SEA,MIN,3,pass,5,0,-0.33076127246022224,1
SEA,MIN,3,pass,0,0,-0.6335992787117208,1
MIN,SEA,3,run,3,0,-0.13921200530603528,9
MIN,SEA,3,pass,0,0,-0.7760932086966932,15
MIN,SEA,3,pass,0,0,-1.5104863955639303,7
SEA,MIN,3,run,11,0,0.7294311744626611,8
SEA,MIN,3,pass,21,0,1.3641047517303377,10
SEA,MIN,3,run,8,0,0.5835780374472961,12
SEA,MIN,3,run,3,0,0.19737867487128824,7
SEA,MIN,3,run,3,0,-0.19763109541963786,1
SEA,MIN,3,run,30,0,3.4150450971210375,1
MIN,SEA,3,pass,6,0,0.14027821272611618,9
MIN,SEA,3,run,1,0,-0.7133347280323505,10
MIN,SEA,3,pass,23,0,1.2568655621726066,7
MIN,SEA,3,run,4,0,-0.1319574755616486,5
MIN,SEA,3,run,8,0,0.9428225283045322,7
MIN,SEA,3,pass,26,0,1.5068554842146114,9
MIN,SEA,3,pass,7,0,0.42986013914924115,10
MIN,SEA,3,pass,0,0,-0.7322806708980352,7
MIN,SEA,3,pass,15,0,3.6990815304452553,1
SEA,MIN,3,pass,7,0,0.249622454168275,5
SEA,MIN,3,pass,39,0,2.818820495856926,7
SEA,MIN,3,pass,0,0,-0.4045977385248989,6
SEA,MIN,3,pass,7,0,0.11568643728969619,9
SEA,MIN,3,pass,0,0,-1.5656384183751537,3
MIN,SEA,3,run,2,0,-0.5646684527164325,17
MIN,SEA,3,pass,7,0,0.6866534381406382,31
MIN,SEA,3,run,2,0,0.4182107683736831,7
MIN,SEA,3,run,12,0,0.6688789812615141,19
MIN,SEA,3,pass,4,0,0.017783372022677213,26
MIN,SEA,3,run,2,0,-0.17275416100164875,28
MIN,SEA,3,pass,7,0,0.8065195462550037,6
MIN,SEA,3,pass,0,0,-0.25952403544215485,26
MIN,SEA,3,run,2,0,-0.17711515951668844,10
MIN,SEA,3,pass,9,0,0.931395148683805,7
MIN,SEA,3,pass,16,0,1.6919613184581976,11
MIN,SEA,3,pass,3,0,1.3440327771531884,10
SEA,MIN,3,pass,12,0,0.03562289322144352,5
SEA,MIN,3,pass,11,0,0.13221218681428581,1
SEA,MIN,3,pass,31,0,-0.3645616015419364,10
MIN,SEA,3,run,9,0,0.7677150573581457,12
MIN,SEA,3,run,3,0,-0.04642741894349456,10
MIN,SEA,3,pass,-4,0,-1.1412391853518784,8
MIN,SEA,3,pass,15,0,1.710887397872284,5
MIN,SEA,3,run,4,0,-0.27308000181801617,19
MIN,SEA,3,pass,5,0,0.22187613928690553,18
MIN,SEA,3,run,3,0,0.6841635673772544,8
MIN,SEA,3,pass,0,0,-0.5662344500888139,10
MIN,SEA,3,run,6,0,-0.12267086980864406,7
MIN,SEA,3,pass,8,0,1.6155534342397004,7
MIN,SEA,3,run,3,0,-0.17871990730054677,11
MIN,SEA,3,pass,9,0,0.8574047451838851,3
MIN,SEA,3,run,-1,0,-0.8180373972281814,8
MIN,SEA,3,pass,0,0,-0.8041511111659929,5
MIN,SEA,3,pass,-10,1,-1.801594584170743,6
SEA,MIN,3,run,5,0,-0.013320690486580133,6
SEA,MIN,3,run,6,0,0.6970522990450263,1
SEA,MIN,3,pass,0,0,-0.5648288619704545,15
SEA,MIN,3,pass,-9,1,-1.7963684047572315,2
SEA,MIN,3,pass,5,0,-0.7791646807454526,1
MIN,SEA,3,pass,-1,0,-1.0617908271960914,16
MIN,SEA,3,pass,21,0,2.2909302823245525,7
MIN,SEA,3,run,5,0,-0.0029498813673853874,10
MIN,SEA,3,pass,0,0,-0.8963848571293056,6
MIN,SEA,3,pass,11,0,1.8190539504867047,1
MIN,SEA,3,run,0,0,-0.5916519076563418,7
MIN,SEA,3,pass,28,0,2.339938839315437,1
MIN,SEA,3,pass,4,0,-0.1427565262420103,15
MIN,SEA,3,run,2,0,-0.3887375215999782,26
MIN,SEA,3,pass,0,0,-1.5257814434458443,4
SEA,MIN,3,run,1,0,-0.5822856849990785,3
SEA,MIN,3,pass,14,0,1.3774027426261455,22
SEA,MIN,3,pass,6,0,0.322576075559482,24
SEA,MIN,3,pass,-3,0,-1.3469081360381097,7
SEA,MIN,3,pass,0,0,-1.542033834150061,1
MIN,SEA,3,run,24,0,1.424807762959972,17
MIN,SEA,3,run,9,0,0.7742534286808223,7
MIN,SEA,3,pass,14,0,0.5325995432212949,4
MIN,SEA,3,run,2,0,-0.37346391822211444,1
MIN,SEA,3,run,3,0,-0.32651692465879023,9
MIN,SEA,3,pass,15,0,2.0096700018038973,2
MIN,SEA,3,run,4,0,-0.1357773058116436,1
MIN,SEA,3,run,13,0,1.2917805197066627,10
MIN,SEA,3,run,2,0,-0.03243326873052865,4
MIN,SEA,3,run,0,0,-0.9494724177639,1
MIN,SEA,3,pass,2,0,-1.7844457863456493,6
SEA,MIN,3,pass,19,0,1.0606495735701174,6
SEA,MIN,3,pass,-6,1,-1.3191361335339025,1
SEA,MIN,3,run,4,0,-0.33821578504284844,7
SEA,MIN,3,pass,0,0,-1.4493794977315702,9
SEA,MIN,3,pass,0,0,-2.1168377151479945,13
MIN,SEA,3,run,1,0,-0.7682980981189758,11
MIN,SEA,3,run,1,0,-1.162023194890935,22
MIN,SEA,3,pass,11,0,1.1321940610650927,10
MIN,SEA,3,run,-2,0,-0.494120842020493,3
MIN,SEA,3,run,2,0,-0.13666639325674623,13
MIN,SEA,3,run,3,0,-0.4350507808267139,2
SEA,MIN,3,pass,7,0,0.050232320674695075,4
SEA,MIN,3,pass,17,0,0.08604475038009696,21
SEA,MIN,3,pass,0,0,0.009557592158671468,21
SEA,MIN,3,pass,15,0,-0.1216082199534867,16
TB,LA,3,run,1,0,-0.582667316775769,15
TB,LA,3,pass,8,0,0.8392930319532752,7
TB,LA,3,pass,0,0,-1.584313207771629,8
LA,TB,3,pass,0,0,-0.5175449515227228,18
LA,TB,3,run,6,0,-0.22418109443970025,8
LA,TB,3,pass,0,0,-1.8036310002207756,5
TB,LA,3,run,3,0,-0.43073641136288643,17
TB,LA,3,pass,5,0,0.09258495783433318,9
TB,LA,3,pass,1,0,-1.3779075872153044,10
LA,TB,3,run,4,0,-0.1943792449310422,14
LA,TB,3,pass,7,0,0.8074631160125136,8
LA,TB,3,pass,0,0,-0.5305035272613168,7
LA,TB,3,pass,0,0,-0.8647340894676745,3
LA,TB,3,pass,0,0,-1.5414755502715707,1
TB,LA,3,pass,15,0,0.9775606277398765,0
TB,LA,3,pass,0,0,-0.5873465808108449,12
TB,LA,3,pass,17,0,1.7302924212999642,2
TB,LA,3,pass,4,0,-0.1607809078413993,7
TB,LA,3,run,1,0,-0.7603166638873518,3
TB,LA,3,pass,0,0,-1.7730076014995575,4
LA,TB,3,run,0,0,-0.6430662653874606,15
LA,TB,3,pass,6,0,-0.07912939321249723,7
LA,TB,3,pass,12,0,1.5713389939628541,1
LA,TB,3,pass,22,0,1.4885770338587463,22
LA,TB,3,pass,11,0,0.6063200638163835,10
LA,TB,3,pass,5,0,-0.03040000726468861,4
LA,TB,3,run,4,0,0.07407107949256897,2
LA,TB,3,run,4,0,0.7204419745830819,24
LA,TB,3,run,2,0,-0.29751074605155736,10
LA,TB,3,run,5,0,-0.11843550810590386,10
LA,TB,3,pass,6,0,1.1247403743909672,5
LA,TB,3,pass,6,0,0.15308474889025092,20
LA,TB,3,run,1,0,-0.7262183893471956,4
LA,TB,3,pass,6,0,2.311835212400183,2
TB,LA,3,pass,3,0,-0.20249101100489497,11
TB,LA,3,pass,0,0,-0.7427108031697571,11
TB,LA,3,pass,7,0,1.67502263141796,6
TB,LA,3,run,5,0,0.06660139164887369,6
TB,LA,3,run,-1,0,-1.0176074367482215,15
TB,LA,3,pass,7,0,1.5886167529970407,4
TB,LA,3,pass,0,0,-0.5442276676185429,14
TB,LA,3,pass,17,0,1.8360252706333995,11
TB,LA,3,run,4,0,0.013055322575382888,9
TB,LA,3,pass,5,0,0.22544709173962474,5
TB,LA,3,run,3,0,0.6276990517508239,10
TB,LA,3,pass,26,0,1.7594668784877285,15
TB,LA,3,run,0,0,-0.4358484594267793,4
TB,LA,3,pass,3,0,-0.2502584019093774,11
TB,LA,3,run,2,0,2.013200003420934,1
LA,TB,3,pass,9,0,0.7033253868576139,9
LA,TB,3,run,4,0,0.007852736860513687,8
LA,TB,3,pass,2,0,-0.35000054351985455,28
LA,TB,3,run,-2,0,-0.7619046856416389,3
LA,TB,3,pass,11,0,1.2901538228616118,11
LA,TB,3,pass,0,0,-0.29596340080024675,22
LA,TB,3,pass,21,0,1.4832192195462994,1
LA,TB,3,pass,0,0,-0.2859071101411246,21
LA,TB,3,pass,22,0,2.459784161648713,3
LA,TB,3,pass,2,0,0.8543610715423711,6
TB,LA,3,pass,0,0,-0.15645324042998254,16
TB,LA,3,pass,32,0,1.7310639005154371,13
TB,LA,3,pass,14,0,0.9075136215542443,10
TB,LA,3,pass,-6,1,-0.9530822400120087,7
TB,LA,3,pass,8,0,0.37401707180957344,15
LA,TB,3,run,0,0,-0.6291817710734904,8
LA,TB,3,pass,0,0,-0.8180116233415902,4
LA,TB,3,pass,75,0,6.6059094103984535,21
TB,LA,3,pass,20,0,1.6699608524795622,13
TB,LA,3,run,3,0,-0.21577752707526088,13
TB,LA,3,pass,15,0,1.4643739976454526,8
TB,LA,3,pass,0,0,-0.5795288719236851,12
TB,LA,3,pass,11,0,1.3852024369407445,2
TB,LA,3,pass,6,0,0.2296958357328549,9
TB,LA,3,pass,7,0,0.6546979245031253,19
TB,LA,3,pass,17,0,1.5484357639215887,9
TB,LA,3,run,1,0,0.538499812129885,6
LA,TB,3,pass,0,0,-0.6154086263850331,6
LA,TB,3,pass,0,0,-0.800918931607157,3
LA,TB,3,pass,20,0,2.592219125246629,18
LA,TB,3,pass,0,0,-0.5246501909568906,23
LA,TB,3,pass,5,0,-0.3755827678833157,1
LA,TB,3,pass,40,0,3.4788568931398913,21
LA,TB,3,pass,10,0,1.5722971620270982,1
TB,LA,3,pass,11,0,0.7083673607558012,14
TB,LA,3,run,4,0,-0.1869179429486394,14
TB,LA,3,pass,-9,1,-1.9704047529958189,2
TB,LA,3,pass,-4,0,-1.5070166727527976,12
LA,TB,3,run,2,0,-0.46737297787331045,15
LA,TB,3,pass,0,0,-0.7661929917521775,20
LA,TB,3,pass,5,0,-1.0368631922958484,3
TB,LA,3,pass,23,0,1.473875566618517,11
TB,LA,3,pass,0,0,-0.5467920335941017,16
TB,LA,3,pass,13,0,1.4236011544708163,7
TB,LA,3,pass,31,0,2.0362700569676235,20
TB,LA,3,pass,0,0,-0.5992812919430435,5
TB,LA,3,pass,0,0,-0.8250366935972124,9
TB,LA,3,pass,0,0,-1.10160102096297,7
LA,TB,3,run,11,0,0.5888912442605942,9
LA,TB,3,run,2,0,-0.5633074590004981,9
LA,TB,3,pass,17,0,1.5055662095546722,8
LA,TB,3,pass,6,0,0.13703845255076885,1
LA,TB,3,run,3,0,-0.09256389271467924,3
LA,TB,3,run,1,0,0.5341727799968794,23
LA,TB,3,pass,4,0,-0.11479947296902537,1
LA,TB,3,run,4,0,0.020573239191435277,6
LA,TB,3,pass,10,0,1.294410046073608,4
LA,TB,3,run,1,0,-0.5484309565508738,1
LA,TB,3,run,5,0,-0.08226664643734694,1
LA,TB,3,pass,3,0,-1.390758268401754,7
TB,LA,3,pass,17,0,1.0444036168046296,6
TB,LA,3,pass,0,0,-0.4608956528827548,18
TB,LA,3,pass,0,0,-0.6526465446222574,6
TB,LA,3,pass,8,0,-0.9095123922452331,11
TB,LA,3,pass,0,0,-3.1833007549867034,9
LA,TB,3,run,15,0,0.8778446771902964,12
LA,TB,3,pass,-12,1,-1.6292627189541236,6
LA,TB,3,run,0,0,-0.7547016327735037,4
LA,TB,3,run,6,0,-0.6133684869855642,2
TB,LA,3,pass,-2,0,-0.9736395289655775,0
TB,LA,3,pass,11,0,1.1261819954961538,19
TB,LA,3,pass,8,0,0.897279939847067,17
TB,LA,3,pass,5,0,-0.18365333951078355,13
TB,LA,3,pass,5,0,0.5245775012299418,22
TB,LA,3,pass,21,0,1.044313892023638,26
TB,LA,3,pass,0,0,-0.40409630769863725,27
TB,LA,3,pass,-1,0,-0.7960986886173487,3
TB,LA,3,run,9,0,0.2113455653307028,26
TB,LA,3,pass,13,0,2.601081794302445,16
TB,LA,3,pass,-6,1,-1.269960732315667,30
TB,LA,3,pass,9,0,0.45941383112221956,14
TB,LA,3,pass,9,0,1.7329689919715747,26
TB,LA,3,pass,7,0,1.6977402979973704,12
BUF,WAS,3,run,0,0,-0.5756748509593308,11
BUF,WAS,3,pass,0,0,-0.8102079150266945,6
BUF,WAS,3,pass,23,0,3.5624529214110225,13
BUF,WAS,3,run,4,0,-0.1355229166802019,5
BUF,WAS,3,pass,11,0,0.9388254061341286,4
BUF,WAS,3,pass,13,0,0.7992830426665023,14
BUF,WAS,3,pass,1,0,-0.3903798279352486,1
BUF,WAS,3,pass,28,0,3.0881019186927006,5
WAS,BUF,3,run,8,0,0.7593112136237323,11
WAS,BUF,3,pass,0,0,-0.7250562408007681,11
WAS,BUF,3,pass,11,0,0.5501951309852302,8
BUF,WAS,3,pass,3,0,-0.13479665061458945,6
BUF,WAS,3,run,6,0,0.6432373756542802,6
BUF,WAS,3,run,8,0,0.7188000304158777,6
BUF,WAS,3,pass,0,0,-0.4656393085606396,5
BUF,WAS,3,pass,7,0,0.039392487378790975,2
BUF,WAS,3,pass,9,0,1.2445792441722006,4
BUF,WAS,3,pass,0,0,-0.4943811441771686,7
BUF,WAS,3,pass,7,0,0.12611182243563235,1
BUF,WAS,3,run,1,0,-1.0742800887674093,7
BUF,WAS,3,pass,0,0,-3.0856095200870186,1
WAS,BUF,3,pass,0,0,-0.5275218933820724,10
WAS,BUF,3,run,2,0,-0.621952848508954,10
WAS,BUF,3,pass,15,0,-2.95808296976611,7
BUF,WAS,3,run,-2,0,-0.8925573893357068,7
BUF,WAS,3,run,4,0,-0.470299820182845,13
BUF,WAS,3,pass,17,0,0.9843341674422845,7
BUF,WAS,3,run,4,0,-0.11285943718394265,8
BUF,WAS,3,run,8,0,0.7911180670489557,9
BUF,WAS,3,pass,4,0,-0.2702424277085811,6
BUF,WAS,3,run,2,0,-0.37541100376984105,9
BUF,WAS,3,pass,7,0,2.551207929092925,9
WAS,BUF,3,pass,10,0,0.4821396798361093,10
WAS,BUF,3,run,4,0,0.05828029871918261,10
WAS,BUF,3,pass,0,0,-6.019064482068643,8
BUF,WAS,3,run,3,0,-0.21713451581308618,9
BUF,WAS,3,pass,0,0,-0.775545202952344,5
BUF,WAS,3,pass,14,0,3.172387252212502,1
WAS,BUF,3,run,2,0,-0.4102717684581876,9
WAS,BUF,3,pass,73,0,6.673106547445059,10
WAS,BUF,3,run,7,0,0.40346220385981724,2
WAS,BUF,3,run,-1,0,-0.7845063998247497,14
WAS,BUF,3,pass,14,0,1.9406708519090898,1
WAS,BUF,3,pass,0,0,-0.4238849795074202,12
WAS,BUF,3,run,4,0,1.6994038501288742,2
BUF,WAS,3,pass,18,0,0.9449781479779631,10
BUF,WAS,3,run,4,0,-0.18192527978681028,4
BUF,WAS,3,pass,2,0,-0.41573544638231397,4
BUF,WAS,3,pass,0,0,-1.580925733782351,10
WAS,BUF,3,run,1,0,-0.4622711851261556,11
WAS,BUF,3,run,-1,0,-0.423352844780311,10
WAS,BUF,3,pass,7,0,-0.31267669540829957,6
BUF,WAS,3,pass,41,0,2.6569334090163466,6
BUF,WAS,3,pass,7,0,0.44904557114932686,2
BUF,WAS,3,run,3,0,0.36375484758173116,7
BUF,WAS,3,run,2,0,-0.35252331881201826,12
BUF,WAS,3,run,2,0,-1.1502135959162842,11
BUF,WAS,3,pass,0,0,-0.8047483090700358,9
WAS,BUF,3,run,11,0,-0.007610138622112572,12
WAS,BUF,3,pass,4,0,-0.2940039762179367,8
WAS,BUF,3,pass,0,0,-0.2254705808009021,26
WAS,BUF,3,pass,0,0,-0.47442238131770864,8
BUF,WAS,3,pass,13,0,0.11453512671869248,9
BUF,WAS,3,pass,22,0,0.8009659580420703,11
BUF,WAS,3,pass,11,0,0.5121490061283112,13
BUF,WAS,3,pass,5,0,0.654818997480838,10
WAS,BUF,3,pass,15,0,1.1932465038262308,12
WAS,BUF,3,run,4,0,-0.13200716068968177,10
WAS,BUF,3,run,-4,0,-1.2277511132415384,12
WAS,BUF,3,pass,0,0,-1.8906584905926138,5
BUF,WAS,3,run,0,0,-0.7471360878553241,13
BUF,WAS,3,pass,11,0,1.3170172420796007,16
BUF,WAS,3,pass,9,0,0.9769581966102123,18
BUF,WAS,3,run,3,0,-0.05561261950060725,14
BUF,WAS,3,pass,5,0,-0.07817661808803678,16
BUF,WAS,3,run,0,0,-0.8736873497255147,16
BUF,WAS,3,pass,6,0,1.6059214640408754,11
BUF,WAS,3,pass,13,0,0.8126330561935902,12
BUF,WAS,3,run,7,0,0.2894491464830935,14
BUF,WAS,3,pass,0,0,-0.7691844485234469,14
BUF,WAS,3,pass,10,0,1.5136369101237506,2
BUF,WAS,3,pass,11,0,0.7554145312169567,15
BUF,WAS,3,run,6,0,0.23629503761185333,7
BUF,WAS,3,pass,6,0,-8.625806076452136e-4,5
BUF,WAS,3,run,5,0,1.24064550769981,18
BUF,WAS,3,run,1,0,-0.2813906592782587,18
BUF,WAS,3,pass,5,0,1.4976729638292454,14
WAS,BUF,3,run,7,0,0.28203804790973663,13
WAS,BUF,3,run,1,0,-1.1823536213487387,10
WAS,BUF,3,pass,0,0,-3.25600394961657,11
BUF,WAS,3,pass,0,0,-0.4660179269849323,16
BUF,WAS,3,run,6,0,-0.14483606617432088,6
BUF,WAS,3,pass,0,0,-1.585244102520062,6
WAS,BUF,3,run,3,0,-0.40437597082927823,13
WAS,BUF,3,pass,0,1,-0.6737341000698507,12
WAS,BUF,3,pass,0,0,-1.2995018190704286,7
BUF,WAS,3,pass,0,0,-0.5292363194748759,13
BUF,WAS,3,run,9,0,0.7036687815561891,5
BUF,WAS,3,pass,0,0,-1.7397520975209773,14
WAS,BUF,3,run,1,0,-0.41948408214375377,12
WAS,BUF,3,pass,0,0,-0.6007836377248168,2
WAS,BUF,3,pass,11,0,1.664697733707726,7
WAS,BUF,3,run,7,0,0.3967637992464006,10
WAS,BUF,3,pass,-2,0,-1.095608004834503,13
WAS,BUF,3,run,4,0,-0.6050639557652175,3
WAS,BUF,3,run,-1,0,-3.3845546239754185,22
BUF,WAS,3,pass,19,0,1.5564073110581376,13
BUF,WAS,3,run,1,0,-0.2182353974203579,16
BUF,WAS,3,run,2,0,1.0968943370971829,16
WAS,BUF,3,run,7,0,0.29908516025170684,5
WAS,BUF,3,run,6,0,0.06463553966023028,12
WAS,BUF,3,run,0,0,-0.9852159901056439,14
WAS,BUF,3,pass,15,0,1.8167540882714093,5
WAS,BUF,3,run,1,0,-0.362038339022547,16
WAS,BUF,3,pass,37,0,2.538247296877671,17
WAS,BUF,3,pass,0,0,-0.5131229655817151,16
WAS,BUF,3,run,0,0,-0.8634849927038886,20
WAS,BUF,3,run,5,0,-0.7273173184948973,8
WAS,BUF,3,pass,2,0,3.8675315740401857,5
BUF,WAS,3,run,8,0,0.5371715289074928,8
BUF,WAS,3,run,7,0,0.30067656096071005,5
BUF,WAS,3,run,-1,0,-0.7123208434786648,3
BUF,WAS,3,pass,1,0,-0.25613128033000976,8
