game_date,wehoop_game_id,season,team,opp,home_away.x,spread_line,spread_price,total_line,total_price,team_score,opp_score,win_margin,game_total,game_id,home_half_score,away_half_score,race_to_10,race_to_15,race_to_20,race_to_25,race_to_30,race_to_35,race_to_40,home_score,away_score,home_win_margin,total_1h,home_spread_1h,result_1h,home_away.y,team_half_score,team_1h_win_margin
9/9/2015,400610828,2015,NYL,CON,home,-12.5,-110,145.5,-110,74,64,-10,138,1021500193,39,28,1,1,1,1,1,1,1,74,64,-10,67,-11,home,home,39,-11
9/11/2015,400610830,2015,NYL,WAS,home,-4,-110,142,-110,55,82,27,137,1021500195,34,47,0,0,0,0,0,0,0,55,82,27,81,13,away,home,34,13
9/11/2015,400610831,2015,ATL,IND,home,-5.5,-110,158,-110,67,75,8,142,1021500196,35,38,1,1,1,1,1,0,0,67,75,8,73,3,away,home,35,3
9/13/2015,400610835,2015,CON,CHI,home,4,-110,157,-110,86,75,-11,161,1021500200,42,47,1,0,0,0,1,0,0,86,75,-11,89,5,away,home,42,5
9/13/2015,400610836,2015,WAS,ATL,home,-4,-110,152,-110,71,73,2,144,1021500201,34,24,1,1,1,1,1,1,1,71,73,2,58,-10,home,home,34,-10
9/13/2015,400610838,2015,IND,NYL,home,-5.5,-110,149.5,-110,81,76,-5,157,1021500203,31,33,0,1,0,1,1,0,0,81,76,-5,64,2,away,home,31,2
6/9/2015,400610647,2015,TUL,SEA,home,-6,-110,161,-110,68,45,-23,113,1021500012,40,15,1,1,1,1,1,1,1,68,45,-23,55,-25,home,home,40,-25
6/11/2015,400610649,2015,NYL,PHO,home,1,-110,149,-110,68,57,-11,125,1021500014,25,23,1,1,1,1,1,1,1,68,57,-11,48,-2,home,home,25,-2
6/11/2015,400610650,2015,ATL,SAS,home,-6.5,-110,151.75,-110,72,69,-3,141,1021500015,32,29,0,1,1,1,1,1,1,72,69,-3,61,-3,home,home,32,-3
6/11/2015,400610651,2015,MIN,SEA,home,-13,-110,148.25,-110,94,70,-24,164,1021500016,39,29,1,1,1,1,1,1,1,94,70,-24,68,-10,home,home,39,-10
6/12/2015,400610653,2015,IND,PHO,home,-4,-110,150,-110,77,74,-3,151,1021500018,43,40,1,1,1,1,1,1,1,77,74,-3,83,-3,home,home,43,-3
6/14/2015,400610656,2015,PHO,MIN,home,8,-110,152,-110,81,66,-15,147,1021500021,48,38,1,1,1,1,1,1,1,81,66,-15,86,-10,home,home,48,-10
6/14/2015,400610657,2015,SAS,TUL,home,-4,-110,157.5,-110,62,73,11,135,1021500022,31,34,1,0,0,0,0,0,0,62,73,11,65,3,away,home,31,3
6/14/2015,400610658,2015,LAS,SEA,home,-2,-110,144,-110,54,60,6,114,1021500023,34,24,1,1,1,1,1,1,1,54,60,6,58,-10,home,home,34,-10
6/16/2015,400610661,2015,TUL,SAS,home,-6,-110,152,-110,88,61,-27,149,1021500026,45,29,1,1,1,1,1,1,1,88,61,-27,74,-16,home,home,45,-16
6/16/2015,400610662,2015,SEA,CON,home,-2.5,-110,140.5,-110,58,79,21,137,1021500027,30,41,1,1,1,0,0,0,0,58,79,21,71,11,away,home,30,11
6/16/2015,400610663,2015,LAS,MIN,home,12,-110,145.5,-110,52,67,15,119,1021500028,28,23,0,1,1,1,0,0,0,52,67,15,51,-5,home,home,28,-5
6/19/2015,400610664,2015,WAS,TUL,home,-4,-110,145.5,-110,82,86,4,168,1021500029,36,40,1,1,1,1,1,0,0,82,86,4,76,4,away,home,36,4
6/19/2015,400610667,2015,SAS,MIN,home,7.5,-110,148,-110,59,74,15,133,1021500032,32,42,0,0,0,0,0,0,0,59,74,15,74,10,away,home,32,10
6/19/2015,400610668,2015,PHO,CON,home,-6,-110,144.5,-110,78,90,12,168,1021500033,31,29,1,1,0,1,1,1,1,78,90,12,60,-2,home,home,31,-2
6/20/2015,400610670,2015,SAS,CHI,home,4,-110,153.5,-110,87,95,8,182,1021500035,40,44,0,0,0,1,0,0,0,87,95,8,84,4,away,home,40,4
6/21/2015,400610672,2015,LAS,CON,home,4,-110,135.5,-110,68,76,8,144,1021500037,40,30,1,1,1,1,1,1,1,68,76,8,70,-10,home,home,40,-10
6/21/2015,400610673,2015,MIN,TUL,home,-7.5,-110,157,-110,78,86,8,164,1021500038,38,38,1,1,1,1,1,0,0,78,86,8,76,0,tie,home,38,0
6/21/2015,400610674,2015,SEA,PHO,home,2.5,-110,143,-110,72,84,12,156,1021500039,36,44,0,1,1,0,0,0,0,72,84,12,80,8,away,home,36,8
6/23/2015,400610675,2015,WAS,LAS,home,-11,-110,138.5,-110,84,80,-4,164,1021500040,39,37,1,1,1,0,0,0,1,84,80,-4,76,-2,home,home,39,-2
6/25/2015,400610677,2015,SAS,PHO,home,2.5,-110,148.5,-110,76,71,-5,147,1021500042,32,27,1,1,1,1,1,0,0,76,71,-5,59,-5,home,home,32,-5
6/25/2015,400610678,2015,SEA,MIN,home,10.5,-110,145.5,-110,73,76,3,149,1021500043,51,42,1,1,1,1,1,1,1,73,76,3,93,-9,home,home,51,-9
6/26/2015,400610679,2015,CON,LAS,home,-7,-110,141.5,-110,80,76,-4,156,1021500044,26,32,0,0,0,0,0,0,0,80,76,-4,58,6,away,home,26,6
6/26/2015,400610682,2015,TUL,NYL,home,-9,-110,151,-110,71,62,-9,133,1021500047,45,41,1,1,1,1,1,1,1,71,62,-9,86,-4,home,home,45,-4
6/27/2015,400610684,2015,SAS,SEA,home,-5.5,-110,143.5,-110,73,71,-2,144,1021500049,38,40,0,0,0,0,0,1,0,73,71,-2,78,2,away,home,38,2
6/27/2015,400610683,2015,MIN,PHO,home,-6,-110,150,-110,71,56,-15,127,1021500048,37,23,1,1,1,1,1,1,1,71,56,-15,60,-14,home,home,37,-14
6/28/2015,400610685,2015,NYL,LAS,home,-3.5,-110,141.25,-110,79,70,-9,149,1021500050,41,38,1,1,1,1,1,1,1,79,70,-9,79,-3,home,home,41,-3
6/28/2015,400610687,2015,TUL,SEA,home,-12,-110,150.25,-110,93,89,-4,182,1021500052,45,42,0,0,0,0,0,0,1,93,89,-4,87,-3,home,home,45,-3
6/30/2015,400610690,2015,PHO,SAS,home,-10.5,-110,149.5,-110,85,78,-7,163,1021500055,43,32,1,1,1,1,1,1,1,85,78,-7,75,-11,home,home,43,-11
6/30/2015,400610691,2015,SEA,TUL,home,2.5,-110,150.5,-110,74,69,-5,143,1021500056,32,40,0,0,0,0,0,0,0,74,69,-5,72,8,away,home,32,8
7/2/2015,400610694,2015,PHO,TUL,home,-7.5,-110,149.5,-110,86,55,-31,141,1021500059,47,29,1,1,1,1,1,1,1,86,55,-31,76,-18,home,home,47,-18
7/2/2015,400610695,2015,LAS,SAS,home,-5.5,-110,150.5,-110,86,81,-5,167,1021500060,38,40,0,0,0,0,0,0,0,86,81,-5,78,2,away,home,38,2
7/3/2015,400610696,2015,MIN,SEA,home,-12.5,-110,148.25,-110,82,57,-25,139,1021500061,34,33,0,1,1,0,0,1,1,82,57,-25,67,-1,home,home,34,-1
7/3/2015,400610697,2015,LAS,TUL,home,-5.5,-110,149,-110,98,95,-3,193,1021500062,42,42,0,0,0,0,0,0,0,98,95,-3,84,0,tie,home,42,0
7/5/2015,400610698,2015,ATL,SEA,home,-6.5,-110,147.75,-110,72,64,-8,136,1021500063,36,27,1,1,1,1,1,1,1,72,64,-8,63,-9,home,home,36,-9
7/5/2015,400610699,2015,LAS,PHO,home,3.5,-110,155.75,-110,91,94,3,185,1021500064,46,42,0,1,0,1,1,1,1,91,94,3,88,-4,home,home,46,-4
7/7/2015,400610700,2015,ATL,TUL,home,-5,-110,152.5,-110,75,85,10,160,1021500065,41,48,0,0,0,0,0,0,0,75,85,10,89,7,away,home,41,7
7/8/2015,400610701,2015,IND,SEA,home,-6.5,-110,149,-110,88,65,-23,153,1021500066,53,35,1,1,1,1,1,1,1,88,65,-23,88,-18,home,home,53,-18
7/8/2015,400610702,2015,SAS,LAS,home,4,-110,155.5,-110,70,63,-7,133,1021500067,35,38,0,0,0,0,0,0,0,70,63,-7,73,3,away,home,35,3
7/10/2015,400610704,2015,IND,SAS,home,-7.5,-110,152.5,-110,83,76,-7,159,1021500069,38,38,1,1,1,1,1,1,1,83,76,-7,76,0,tie,home,38,0
7/10/2015,400610705,2015,CHI,MIN,home,4,-110,155.75,-110,90,83,-7,173,1021500070,38,40,0,0,0,1,0,1,0,90,83,-7,78,2,away,home,38,2
7/10/2015,400610706,2015,SEA,PHO,home,8,-110,146.5,-110,79,94,15,173,1021500071,34,46,0,0,0,0,0,0,0,79,94,15,80,12,away,home,34,12
7/11/2015,400610707,2015,TUL,LAS,home,-4.5,-110,157.5,-110,82,67,-15,149,1021500072,40,31,0,0,1,1,1,1,1,82,67,-15,71,-9,home,home,40,-9
7/12/2015,400610710,2015,PHO,SEA,home,-14.5,-110,150,-110,70,60,-10,130,1021500075,41,27,0,1,1,1,1,1,1,70,60,-10,68,-14,home,home,41,-14
7/12/2015,400610711,2015,MIN,SAS,home,-15.5,-110,149,-110,66,49,-17,115,1021500076,39,26,1,1,1,1,1,1,1,66,49,-17,65,-13,home,home,39,-13
7/14/2015,400610712,2015,CON,MIN,home,6.5,-110,146,-110,79,85,6,164,1021500077,40,42,1,1,1,1,0,0,0,79,85,6,82,2,away,home,40,2
7/14/2015,400610713,2015,PHO,ATL,home,-10,-110,153.5,-110,80,71,-9,151,1021500078,38,48,1,1,1,0,0,0,0,80,71,-9,86,10,away,home,38,10
7/15/2015,400610714,2015,NYL,SAS,home,-9,-110,144.75,-110,84,68,-16,152,1021500079,39,30,1,1,1,1,1,1,1,84,68,-16,69,-9,home,home,39,-9
