yearSeason,slugSeason,slugLeague,typeSeason,dateGame,idGame,numberGameTeamSeason,nameTeam,idTeam,isB2B,isB2BFirst,isB2BSecond,locationGame,slugMatchup,slugTeam,countDaysRestTeam,countDaysNextGameTeam,slugOpponent,slugTeamWinner,slugTeamLoser,outcomeGame,namePlayer,numberGamePlayerSeason,countDaysRestPlayer,countDaysNextGamePlayer,idPlayer,isWin,fgm,fga,pctFG,fg3m,fg3a,pctFG3,pctFT,hasVideo,fg2m,fg2a,pctFG2,minutes,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,pts,plusminus,urlTeamSeasonLogo,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Brooklyn Nets,1610612751,FALSE,FALSE,FALSE,H,BKN vs. GSW,BKN,120,2,GSW,BKN,GSW,W,DeAndre Jordan,1,120,120,201599,TRUE,2,3,0.667,0,0,0,0,TRUE,2,3,0.6666666666666666,17,0,2,2,9,11,1,1,1,3,2,4,21,https://stats.nba.com/media/img/teams/logos/season/2020-21/BKN_logo.svg,https://stats.nba.com/player/201599,https://stats.nba.com/media/players/230x185/201599.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201599.png,https://stats.nba.com/media/players/700/201599.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201599.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Brooklyn Nets,1610612751,FALSE,FALSE,FALSE,H,BKN vs. GSW,BKN,120,2,GSW,BKN,GSW,W,Jeff Green,1,120,120,201145,TRUE,3,4,0.75,1,2,0.5,NA,TRUE,2,2,1,17,0,0,0,0,0,1,1,0,1,3,7,-1,https://stats.nba.com/media/img/teams/logos/season/2020-21/BKN_logo.svg,https://stats.nba.com/player/201145,https://stats.nba.com/media/players/230x185/201145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png,https://stats.nba.com/media/players/700/201145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Brooklyn Nets,1610612751,FALSE,FALSE,FALSE,H,BKN vs. GSW,BKN,120,2,GSW,BKN,GSW,W,Kevin Durant,1,120,120,201142,TRUE,7,16,0.438,1,2,0.5,1,TRUE,6,14,0.42857142857142855,25,7,7,1,4,5,3,3,1,1,3,22,26,https://stats.nba.com/media/img/teams/logos/season/2020-21/BKN_logo.svg,https://stats.nba.com/player/201142,https://stats.nba.com/media/players/230x185/201142.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png,https://stats.nba.com/media/players/700/201142.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,James Wiseman,1,120,120,1630164,FALSE,7,13,0.538,1,1,1,0.5,TRUE,6,12,0.5,24,4,8,1,5,6,0,2,0,1,2,19,-10,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/1630164,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630164.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630164.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Jordan Poole,1,120,120,1629673,FALSE,1,4,0.25,0,1,0,NA,TRUE,1,3,0.3333333333333333,18,0,0,0,2,2,3,0,0,2,2,2,-5,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/1629673,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629673.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629673.png,https://stats.nba.com/media/players/700/1629673.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Eric Paschall,1,120,120,1629672,FALSE,2,6,0.333,1,1,1,0.5,TRUE,1,5,0.2,22,1,2,1,0,1,0,0,1,0,1,6,-22,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/1629672,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629672.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629672.png,https://stats.nba.com/media/players/700/1629672.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Juan Toscano-Anderson,1,120,120,1629308,FALSE,2,2,1,0,0,0,NA,TRUE,2,2,1,13,0,0,0,4,4,2,0,2,0,3,4,-9,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/1629308,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629308.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629308.png,https://stats.nba.com/media/players/700/1629308.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Mychal Mulder,1,120,120,1628539,FALSE,3,3,1,2,2,1,NA,TRUE,1,1,1,7,0,0,0,1,1,0,0,0,0,0,8,9,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/1628539,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628539.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628539.png,https://stats.nba.com/media/players/700/1628539.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Damion Lee,1,120,120,1627814,FALSE,1,2,0.5,1,1,1,NA,TRUE,0,1,0,12,0,0,1,6,7,2,0,0,0,0,3,8,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/1627814,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png,https://stats.nba.com/media/players/700/1627814.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Marquese Chriss,1,120,120,1627737,FALSE,4,10,0.4,1,3,0.3333333333333333,NA,TRUE,3,7,0.42857142857142855,12,0,0,3,5,8,1,0,0,0,2,9,0,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/1627737,https://stats.nba.com/media/players/230x185/1627737.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627737.png,https://stats.nba.com/media/players/700/1627737.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627737.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Kevon Looney,1,120,120,1626172,FALSE,2,4,0.5,0,0,0,0,TRUE,2,4,0.5,11,0,1,0,2,2,0,0,0,2,3,4,-10,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/1626172,https://stats.nba.com/media/players/230x185/1626172.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626172.png,https://stats.nba.com/media/players/700/1626172.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626172.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Kelly Oubre Jr.,1,120,120,1626162,FALSE,3,14,0.214,0,6,0,NA,TRUE,3,8,0.375,26,0,0,4,3,7,2,1,2,3,1,6,-28,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/1626162,https://stats.nba.com/media/players/230x185/1626162.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png,https://stats.nba.com/media/players/700/1626162.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Andrew Wiggins,1,120,120,203952,FALSE,4,16,0.25,2,6,0.3333333333333333,0.75,TRUE,2,10,0.2,31,3,4,0,2,2,1,0,1,4,4,13,-21,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/203952,https://stats.nba.com/media/players/230x185/203952.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203952.png,https://stats.nba.com/media/players/700/203952.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203952.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Brad Wanamaker,1,120,120,202954,FALSE,0,2,0,0,1,0,0.75,TRUE,0,1,0,22,3,4,0,1,1,3,0,0,1,2,3,-1,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/202954,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202954.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202954.png,https://stats.nba.com/media/players/700/202954.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202954.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Stephen Curry,1,120,120,201939,FALSE,7,21,0.333,2,10,0.2,1,TRUE,5,11,0.45454545454545453,30,4,4,3,1,4,10,2,0,3,1,20,-23,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/201939,https://stats.nba.com/media/players/230x185/201939.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png,https://stats.nba.com/media/players/700/201939.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png
2021,2020-21,NBA,Regular Season,2020-12-22,22000001,1,Golden State Warriors,1610612744,FALSE,FALSE,FALSE,A,GSW @ BKN,GSW,120,2,BKN,BKN,GSW,L,Kent Bazemore,1,120,120,203145,FALSE,1,2,0.5,0,1,0,NA,TRUE,1,1,1,12,0,0,0,2,2,2,1,0,2,3,2,-3,https://stats.nba.com/media/img/teams/logos/season/2020-21/GSW_logo.svg,https://stats.nba.com/player/203145,https://stats.nba.com/media/players/230x185/203145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203145.png,https://stats.nba.com/media/players/700/203145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203145.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,Indiana Pacers,1610612754,FALSE,TRUE,FALSE,H,IND vs. NYK,IND,120,2,NYK,IND,NYK,W,T.J. McConnell,1,120,120,204456,TRUE,2,3,0.667,0,0,0,0.5,TRUE,2,3,0.6666666666666666,20,1,2,1,3,4,5,1,0,1,4,5,9,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/204456,https://stats.nba.com/media/players/230x185/204456.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png,https://stats.nba.com/media/players/700/204456.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,Indiana Pacers,1610612754,FALSE,TRUE,FALSE,H,IND vs. NYK,IND,120,2,NYK,IND,NYK,W,T.J. Warren,1,120,120,203933,TRUE,2,8,0.25,0,2,0,1,TRUE,2,6,0.3333333333333333,23,1,1,0,1,1,1,0,0,0,2,5,6,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/203933,https://stats.nba.com/media/players/230x185/203933.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203933.png,https://stats.nba.com/media/players/700/203933.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203933.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,Indiana Pacers,1610612754,FALSE,TRUE,FALSE,H,IND vs. NYK,IND,120,2,NYK,IND,NYK,W,Doug McDermott,1,120,120,203926,TRUE,5,12,0.417,0,6,0,0.75,TRUE,5,6,0.8333333333333334,28,3,4,1,5,6,2,1,0,1,2,13,-2,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/203926,https://stats.nba.com/media/players/230x185/203926.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png,https://stats.nba.com/media/players/700/203926.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,Indiana Pacers,1610612754,FALSE,TRUE,FALSE,H,IND vs. NYK,IND,120,2,NYK,IND,NYK,W,Myles Turner,1,120,120,1626167,TRUE,4,9,0.444,0,4,0,1,TRUE,4,5,0.8,29,2,2,1,7,8,1,0,8,2,1,10,15,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/1626167,https://stats.nba.com/media/players/230x185/1626167.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png,https://stats.nba.com/media/players/700/1626167.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,Indiana Pacers,1610612754,FALSE,TRUE,FALSE,H,IND vs. NYK,IND,120,2,NYK,IND,NYK,W,Victor Oladipo,1,120,120,203506,TRUE,9,14,0.643,2,5,0.4,0.667,TRUE,7,9,0.7777777777777778,28,2,3,0,4,4,4,1,0,1,3,22,5,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/203506,https://stats.nba.com/media/players/230x185/203506.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203506.png,https://stats.nba.com/media/players/700/203506.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203506.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,Indiana Pacers,1610612754,FALSE,TRUE,FALSE,H,IND vs. NYK,IND,120,2,NYK,IND,NYK,W,Justin Holiday,1,120,120,203200,TRUE,2,6,0.333,1,5,0.2,0.5,TRUE,1,1,1,22,1,2,0,4,4,0,0,1,1,2,6,-6,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/203200,https://stats.nba.com/media/players/230x185/203200.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png,https://stats.nba.com/media/players/700/203200.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Immanuel Quickley,1,120,120,1630193,FALSE,1,3,0.333,0,1,0,1,TRUE,1,2,0.5,12,3,3,0,1,1,1,1,0,0,0,5,5,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/1630193,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630193.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630193.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Obi Toppin,1,120,120,1630167,FALSE,3,12,0.25,3,7,0.42857142857142855,NA,TRUE,0,5,0,24,0,0,0,3,3,1,0,2,0,0,9,-3,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/1630167,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,RJ Barrett,1,120,120,1629628,FALSE,11,15,0.733,3,3,1,0.5,TRUE,8,12,0.6666666666666666,34,1,2,0,8,8,5,0,0,1,3,26,-10,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/1629628,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629628.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629628.png,https://stats.nba.com/media/players/700/1629628.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Theo Pinson,1,120,120,1629033,FALSE,0,0,NA,0,0,0,NA,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/1629033,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629033.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629033.png,https://stats.nba.com/media/players/700/1629033.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629033.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Mitchell Robinson,1,120,120,1629011,FALSE,1,2,0.5,0,0,0,0.5,TRUE,1,2,0.5,21,1,2,2,4,6,0,0,3,0,3,3,-16,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/1629011,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629011.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629011.png,https://stats.nba.com/media/players/700/1629011.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629011.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Kevin Knox II,1,120,120,1628995,FALSE,2,5,0.4,0,1,0,0,TRUE,2,4,0.5,18,0,1,0,3,3,0,2,1,2,3,4,5,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/1628995,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628995.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628995.png,https://stats.nba.com/media/players/700/1628995.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628995.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Frank Ntilikina,1,120,120,1628373,FALSE,0,2,0,0,1,0,0.5,TRUE,0,1,0,5,1,2,0,0,0,0,1,0,0,1,1,0,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/1628373,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628373.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628373.png,https://stats.nba.com/media/players/700/1628373.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628373.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Julius Randle,1,120,120,203944,FALSE,7,15,0.467,0,2,0,0.75,TRUE,7,13,0.5384615384615384,35,3,4,1,8,9,9,0,0,5,5,17,-5,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/203944,https://stats.nba.com/media/players/230x185/203944.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203944.png,https://stats.nba.com/media/players/700/203944.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203944.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Elfrid Payton,1,120,120,203901,FALSE,3,7,0.429,1,1,1,NA,TRUE,2,6,0.3333333333333333,22,0,0,1,1,2,3,1,0,5,3,7,-15,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/203901,https://stats.nba.com/media/players/230x185/203901.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203901.png,https://stats.nba.com/media/players/700/203901.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203901.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Reggie Bullock,1,120,120,203493,FALSE,4,10,0.4,3,8,0.375,NA,TRUE,1,2,0.5,26,0,0,0,1,1,2,1,0,0,3,11,-16,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/203493,https://stats.nba.com/media/players/230x185/203493.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203493.png,https://stats.nba.com/media/players/700/203493.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203493.png
2021,2020-21,NBA,Regular Season,2020-12-23,22000011,1,New York Knicks,1610612752,FALSE,TRUE,FALSE,A,NYK @ IND,NYK,120,2,IND,IND,NYK,L,Nerlens Noel,1,120,120,203457,FALSE,1,2,0.5,0,0,0,NA,TRUE,1,2,0.5,9,0,0,1,2,3,1,1,1,2,3,2,0,https://stats.nba.com/media/img/teams/logos/season/2020-21/NYK_logo.svg,https://stats.nba.com/player/203457,https://stats.nba.com/media/players/230x185/203457.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203457.png,https://stats.nba.com/media/players/700/203457.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203457.png
