Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
SF,Kawhi Leonard,50.1,8200,SAS,SAC,34,2016-10-27,1,Away,Win
PF,Paul Millsap,45.4,8000,ATL,WAS,30,2016-10-27,1,Home,Win
SF,Jimmy Butler,40.9,8200,CHI,BOS,36,2016-10-27,1,Home,Win
SF,Thabo Sefolosha,37.9,3500,ATL,WAS,21,2016-10-27,0,Home,Win
PF,Markieff Morris,35.8,5600,WAS,ATL,27,2016-10-27,1,Away,Loss
SF,Maurice Harkless,35.6,5200,POR,LAC,32,2016-10-27,1,Home,Loss
SF,Rudy Gay,31.4,6900,SAC,SAS,32,2016-10-27,1,Home,Loss
PF,Taj Gibson,29.5,5300,CHI,BOS,27,2016-10-27,1,Home,Win
PF,David Lee,27,3900,SAS,SAC,16,2016-10-27,0,Away,Win
PF,Mike Muscala,25.3,3500,ATL,WAS,25,2016-10-27,0,Home,Win
PF,Nikola Mirotic,24.3,5000,CHI,BOS,29,2016-10-27,0,Home,Win
SF,Jae Crowder,23.7,5500,BOS,CHI,35,2016-10-27,1,Away,Loss
SF,Otto Porter,22.7,4900,WAS,ATL,25,2016-10-27,1,Away,Loss
PF,LaMarcus Aldridge,22.5,7800,SAS,SAC,31,2016-10-27,1,Away,Win
PF,Andrew Nicholson,20.4,3500,WAS,ATL,18,2016-10-27,0,Away,Loss
SF,Kyle Anderson,19.1,3500,SAS,SAC,26,2016-10-27,1,Away,Win
PF,Marreese Speights,17.4,3700,LAC,POR,15,2016-10-27,0,Away,Win
PF,Al-Farouq Aminu,13.6,4600,POR,LAC,24,2016-10-27,1,Home,Loss
PF,Amir Johnson,11.7,5000,BOS,CHI,15,2016-10-27,1,Away,Loss
SF,Evan Turner,10.7,5500,POR,LAC,23,2016-10-27,0,Home,Loss
SF,Kent Bazemore,10.1,5100,ATL,WAS,26,2016-10-27,1,Home,Win
SF,Jonathon Simmons,9.9,4000,SAS,SAC,18,2016-10-27,0,Away,Win
SF,Kelly Oubre,9.7,3600,WAS,ATL,22,2016-10-27,0,Away,Loss
SF,Jaylen Brown,9.7,3500,BOS,CHI,20,2016-10-27,0,Away,Loss
SF,Wesley Johnson,7.4,3800,LAC,POR,11,2016-10-27,0,Away,Win
PF,Jason Smith,7,3500,WAS,ATL,8,2016-10-27,0,Away,Loss
SF,Doug McDermott,6.7,3500,CHI,BOS,21,2016-10-27,0,Home,Win
SF,Luc Mbah a Moute,6.6,3900,LAC,POR,17,2016-10-27,1,Away,Win
PF,Ed Davis,5.6,3900,POR,LAC,12,2016-10-27,0,Home,Loss
PF,Jonas Jerebko,5.2,4600,BOS,CHI,9,2016-10-27,0,Away,Loss
PF,Noah Vonleh,5,3500,POR,LAC,9,2016-10-27,0,Home,Loss
SF,Matt Barnes,4.5,4300,SAC,SAS,26,2016-10-27,0,Home,Loss
SF,DeAndre Bembry,3.2,3500,ATL,WAS,2,2016-10-27,0,Home,Win
PF,Kris Humphries,2.6,3500,ATL,WAS,9,2016-10-27,0,Home,Win
SF,Taurean Prince,2.5,3500,ATL,WAS,3,2016-10-27,0,Home,Win
PF,Willie Cauley-Stein,2,5400,SAC,SAS,10,2016-10-27,0,Home,Loss
PF,Daniel Ochefu,1.2,3500,WAS,ATL,4,2016-10-27,0,Away,Loss
PF,Anthony Tolliver,0,3500,SAC,SAS,15,2016-10-27,0,Home,Loss
C,DeMarcus Cousins,58.2,9800,SAC,SAS,37,2016-10-27,1,Home,Loss
C,Dwight Howard,41.8,7500,ATL,WAS,30,2016-10-27,1,Home,Win
C,Mason Plumlee,36.6,5100,POR,LAC,30,2016-10-27,1,Home,Loss
C,Dewayne Dedmon,28.4,3900,SAS,SAC,24,2016-10-27,0,Away,Win
C,Al Horford,27.9,7000,BOS,CHI,30,2016-10-27,1,Away,Loss
C,DeAndre Jordan,21.4,8000,LAC,POR,28,2016-10-27,1,Away,Win
C,Kosta Koufos,19.9,3600,SAC,SAS,23,2016-10-27,1,Home,Loss
C,Marcin Gortat,19.7,6500,WAS,ATL,32,2016-10-27,1,Away,Loss
C,Robin Lopez,18.1,5700,CHI,BOS,27,2016-10-27,1,Home,Win
C,Pau Gasol,16.7,7100,SAS,SAC,20,2016-10-27,1,Away,Win
C,Tyler Zeller,16.5,3800,BOS,CHI,20,2016-10-27,0,Away,Loss
C,Cristiano Felicio,4,3500,CHI,BOS,7,2016-10-27,0,Home,Win
PG,Russell Westbrook,80.6,12000,OKC,PHO,45,2016-10-28,1,Home,Win
PG,Jeremy Lin,45.3,6200,BKN,IND,34,2016-10-28,1,Home,Win
SG,James Harden,44.4,11300,HOU,DAL,35,2016-10-28,1,Away,Win
SG,DeMar DeRozan,44.4,7800,TOR,CLE,38,2016-10-28,1,Home,Loss
PG,Tim Frazier,40.2,5300,NOR,GSW,34,2016-10-28,1,Home,Loss
SG,Klay Thompson,39.4,6100,GSW,NOR,38,2016-10-28,1,Away,Win
PG,Eric Bledsoe,37,7400,PHO,OKC,37,2016-10-28,1,Away,Loss
PG,Kyrie Irving,35.2,7500,CLE,TOR,38,2016-10-28,1,Away,Win
PG,Kemba Walker,35.2,7900,CHA,MIA,31,2016-10-28,1,Away,Win
PG,Stephen Curry,32.7,9000,GSW,NOR,34,2016-10-28,1,Away,Win
PG,George Hill,32.1,6100,UTA,LAL,35,2016-10-28,1,Home,Win
SG,Victor Oladipo,32,7000,OKC,PHO,43,2016-10-28,1,Home,Win
PG,Ishmael Smith,30.4,6200,DET,ORL,26,2016-10-28,1,Home,Win
PG,Goran Dragic,30.3,6800,MIA,CHA,33,2016-10-28,1,Home,Loss
SG,Eric Gordon,29.8,5200,HOU,DAL,33,2016-10-28,1,Away,Win
SG,Jeremy Lamb,29.1,3800,CHA,MIA,22,2016-10-28,0,Away,Win
PG,Elfrid Payton,29,5900,ORL,DET,27,2016-10-28,1,Away,Loss
SG,Devin Booker,28.7,6100,PHO,OKC,43,2016-10-28,1,Away,Loss
SG,Louis Williams,27,4600,LAL,UTA,27,2016-10-28,0,Away,Loss
SG,Nicolas Batum,26.2,6200,CHA,MIA,31,2016-10-28,1,Away,Win
SG,Brandon Knight,26.2,5800,PHO,OKC,35,2016-10-28,0,Away,Loss
SG,Sean Kilpatrick,25.5,3900,BKN,IND,25,2016-10-28,0,Home,Win
PG,Jose Barea,25.5,5100,DAL,HOU,29,2016-10-28,1,Home,Loss
SG,Dion Waiters,24.9,4500,MIA,CHA,34,2016-10-28,1,Home,Loss
SG,Rodney Hood,24.7,5700,UTA,LAL,32,2016-10-28,1,Home,Win
PG,Beno Udrih,22.9,3500,DET,ORL,19,2016-10-28,0,Home,Win
PG,D'Angelo Russell,22.5,6400,LAL,UTA,31,2016-10-28,1,Away,Loss
SG,Wes Matthews,20.3,5100,DAL,HOU,37,2016-10-28,1,Home,Loss
SG,Mario Hezonja,19.9,4100,ORL,DET,24,2016-10-28,0,Away,Loss
PG,Kyle Lowry,19.4,7700,TOR,CLE,39,2016-10-28,1,Home,Loss
SG,Monta Ellis,19.4,6100,IND,BKN,32,2016-10-28,1,Away,Loss
PG,Deron Williams,19,6400,DAL,HOU,34,2016-10-28,1,Home,Loss
SG,Marco Belinelli,18.2,3500,CHA,MIA,28,2016-10-28,0,Away,Win
PG,Tyler Johnson,18.2,4600,MIA,CHA,28,2016-10-28,0,Home,Loss
SG,Iman Shumpert,17.8,3800,CLE,TOR,20,2016-10-28,0,Away,Win
PG,Jeff Teague,17.1,6300,IND,BKN,28,2016-10-28,1,Away,Loss
SG,Evan Fournier,16.4,5800,ORL,DET,27,2016-10-28,1,Away,Loss
PG,Shelvin Mack,16.3,4500,UTA,LAL,22,2016-10-28,0,Home,Win
SG,E'Twaun Moore,16.1,4500,NOR,GSW,26,2016-10-28,1,Home,Loss
SG,Nick Young,15,3500,LAL,UTA,23,2016-10-28,1,Away,Loss
SG,Rodney McGruder,14.9,3500,MIA,CHA,20,2016-10-28,0,Home,Loss
PG,Ramon Sessions,13.8,3700,CHA,MIA,16,2016-10-28,0,Away,Win
SG,K.J. McDaniels,13.4,3500,HOU,DAL,22,2016-10-28,0,Away,Win
SG,J.R. Smith,13,4400,CLE,TOR,33,2016-10-28,1,Away,Win
SG,Joe Harris,12.1,4100,BKN,IND,17,2016-10-28,0,Home,Win
PG,Marcelo Huertas,11.3,3500,LAL,UTA,15,2016-10-28,0,Away,Loss
SG,Kentavious Caldwell-Pope,10.7,5000,DET,ORL,23,2016-10-28,1,Home,Win
PG,Greivis Vasquez,10.2,3700,BKN,IND,13,2016-10-28,0,Home,Win
SG,Joseph Young,9.9,3500,IND,BKN,12,2016-10-28,0,Away,Loss
PG,Cory Joseph,9.7,3500,TOR,CLE,20,2016-10-28,0,Home,Loss
SG,Seth Curry,9.5,4000,DAL,HOU,20,2016-10-28,0,Home,Loss
PG,D.J. Augustin,9,3500,ORL,DET,15,2016-10-28,0,Away,Loss
PG,Tyler Ennis,6.2,3700,HOU,DAL,14,2016-10-28,0,Away,Win
PG,Dante Exum,6,3500,UTA,LAL,21,2016-10-28,0,Home,Win
SG,C.J. Wilcox,5.7,3500,ORL,DET,12,2016-10-28,0,Away,Loss
PG,Shaun Livingston,5.7,3500,GSW,NOR,15,2016-10-28,0,Away,Win
SG,Jordan Clarkson,5.4,5800,LAL,UTA,25,2016-10-28,0,Away,Loss
PG,Semaj Christon,5.4,3500,OKC,PHO,11,2016-10-28,0,Home,Win
SG,Buddy Hield,4.7,4300,NOR,GSW,18,2016-10-28,0,Home,Loss
SG,Patrick McCaw,4.5,3500,GSW,NOR,9,2016-10-28,0,Away,Win
SG,Nicolas Brussino,4,3500,DAL,HOU,1,2016-10-28,0,Home,Loss
PG,Tyler Ulis,3.5,3600,PHO,OKC,1,2016-10-28,0,Away,Loss
SG,Rodney Stuckey,2.7,3800,IND,BKN,3,2016-10-28,0,Away,Loss
PG,C.J. Watson,2.7,3500,ORL,DET,8,2016-10-28,0,Away,Loss
PG,Langston Galloway,2,4000,NOR,GSW,13,2016-10-28,0,Home,Loss
SG,Michael Gbinije,1.5,3500,DET,ORL,4,2016-10-28,0,Home,Win
SG,Darrun Hilliard,0.5,3500,DET,ORL,2,2016-10-28,0,Home,Win
PG,Bobby Brown,0,3500,HOU,DAL,1,2016-10-28,0,Away,Win
SG,DeAndre Liggins,0,3500,CLE,TOR,0,2016-10-28,0,Away,Win
SG,Ian Clark,0,3500,GSW,NOR,5,2016-10-28,0,Away,Win
PF,Anthony Davis,76.9,10800,NOR,GSW,39,2016-10-28,1,Home,Loss
SF,Kevin Durant,65.4,9300,GSW,NOR,39,2016-10-28,1,Away,Win
SF,T.J. Warren,44.3,4600,PHO,OKC,46,2016-10-28,1,Away,Loss
SF,Harrison Barnes,39.5,5100,DAL,HOU,38,2016-10-28,1,Home,Loss
PF,Kevin Love,39,7100,CLE,TOR,35,2016-10-28,1,Away,Win
SF,Paul George,38.8,9200,IND,BKN,36,2016-10-28,1,Away,Loss
PF,Thaddeus Young,37.1,6000,IND,BKN,35,2016-10-28,1,Away,Loss
SF,LeBron James,36.1,9900,CLE,TOR,38,2016-10-28,1,Away,Win
SF,Trevor Ariza,33.8,5400,HOU,DAL,35,2016-10-28,1,Away,Win
SF,Andre Roberson,33.2,3900,OKC,PHO,39,2016-10-28,1,Home,Win
PF,Draymond Green,32.7,8400,GSW,NOR,34,2016-10-28,1,Away,Win
SF,Lance Stephenson,31.6,4100,NOR,GSW,30,2016-10-28,0,Home,Loss
SF,Luol Deng,31.4,5000,LAL,UTA,34,2016-10-28,1,Away,Loss
PF,Derrick Favors,30.3,7000,UTA,LAL,20,2016-10-28,0,Home,Win
PF,Tobias Harris,29.8,6200,DET,ORL,27,2016-10-28,1,Home,Win
SF,Marcus Morris,29.1,5700,DET,ORL,29,2016-10-28,1,Home,Win
SF,Aaron Gordon,28.4,5600,ORL,DET,29,2016-10-28,1,Away,Loss
SF,Dante Cunningham,27.6,3600,NOR,GSW,32,2016-10-28,0,Home,Loss
PF,Trevor Booker,27.2,4900,BKN,IND,26,2016-10-28,1,Home,Win
PF,Marvin Williams,26.7,5100,CHA,MIA,33,2016-10-28,1,Away,Win
SF,DeMarre Carroll,26.2,4500,TOR,CLE,36,2016-10-28,1,Home,Loss
PF,Jon Leuer,23.8,4000,DET,ORL,28,2016-10-28,0,Home,Win
SF,C.J. Miles,21.2,3700,IND,BKN,20,2016-10-28,0,Away,Loss
SF,Justise Winslow,20.7,4900,MIA,CHA,32,2016-10-28,1,Home,Loss
SF,Joe Johnson,20.2,5600,UTA,LAL,31,2016-10-28,1,Home,Win
SF,Michael Kidd-Gilchrist,19.5,5600,CHA,MIA,28,2016-10-28,1,Away,Win
PF,Patrick Patterson,18.7,3600,TOR,CLE,34,2016-10-28,0,Home,Loss
SF,Andre Iguodala,17.9,4100,GSW,NOR,30,2016-10-28,0,Away,Win
SF,Justin Anderson,16.6,4000,DAL,HOU,20,2016-10-28,0,Home,Loss
SF,Jeff Green,15.9,4700,ORL,DET,19,2016-10-28,0,Away,Loss
PF,Julius Randle,15.3,6400,LAL,UTA,27,2016-10-28,1,Away,Loss
PF,Jared Dudley,14.9,3800,PHO,OKC,25,2016-10-28,1,Away,Loss
PF,Dwight Powell,14.8,3700,DAL,HOU,19,2016-10-28,0,Home,Loss
PF,Marquese Chriss,14.8,4100,PHO,OKC,10,2016-10-28,0,Away,Loss
SF,Solomon Hill,13.2,4000,NOR,GSW,24,2016-10-28,1,Home,Loss
PF,Terrence Jones,12.4,4000,NOR,GSW,12,2016-10-28,0,Home,Loss
SF,Rondae Hollis-Jefferson,12,3900,BKN,IND,24,2016-10-28,1,Home,Win
PF,Domantas Sabonis,11.8,4000,OKC,PHO,17,2016-10-28,1,Home,Win
PF,Luis Scola,11.5,4000,BKN,IND,14,2016-10-28,0,Home,Win
PF,Ersan Ilyasova,11,4200,OKC,PHO,16,2016-10-28,0,Home,Win
PF,Kevon Looney,10.6,3500,GSW,NOR,7,2016-10-28,0,Away,Win
SF,Luke Babbitt,9.6,3500,MIA,CHA,19,2016-10-28,1,Home,Loss
SF,Glenn Robinson III,9.4,3500,IND,BKN,13,2016-10-28,0,Away,Loss
SF,Richard Jefferson,9.4,3600,CLE,TOR,20,2016-10-28,0,Away,Win
SF,James Johnson,8.7,3900,MIA,CHA,23,2016-10-28,0,Home,Loss
PF,Serge Ibaka,8.6,5500,ORL,DET,19,2016-10-28,1,Away,Loss
PF,Larry Nance,8.6,3900,LAL,UTA,16,2016-10-28,0,Away,Loss
SF,Corey Brewer,7.9,3600,HOU,DAL,10,2016-10-28,0,Away,Win
PF,Ryan Anderson,7.8,6300,HOU,DAL,24,2016-10-28,1,Away,Win
PF,Pascal Siakam,7.6,3900,TOR,CLE,14,2016-10-28,1,Home,Loss
SF,Kyle Singler,7.6,3500,OKC,PHO,32,2016-10-28,0,Home,Win
PF,Trey Lyles,7.4,3800,UTA,LAL,17,2016-10-28,0,Home,Win
SF,Stanley Johnson,7.2,3500,DET,ORL,28,2016-10-28,0,Home,Win
SF,Bojan Bogdanovic,7.2,4200,BKN,IND,28,2016-10-28,1,Home,Win
SF,Sam Dekker,5.8,3500,HOU,DAL,12,2016-10-28,0,Away,Win
PF,Boris Diaw,5.6,3500,UTA,LAL,18,2016-10-28,1,Home,Win
PF,Henry Ellenson,5.6,3500,DET,ORL,2,2016-10-28,0,Home,Win
SF,Terrence Ross,5.4,3500,TOR,CLE,14,2016-10-28,0,Home,Loss
PF,Enes Kanter,4.4,5300,OKC,PHO,12,2016-10-28,0,Home,Win
PF,Quincy Acy,4.2,3700,DAL,HOU,7,2016-10-28,0,Home,Loss
PF,Lavoy Allen,3.2,3700,IND,BKN,6,2016-10-28,0,Away,Loss
PF,Montrezl Harrell,3.2,3500,HOU,DAL,3,2016-10-28,0,Away,Win
PF,David West,3.2,3600,GSW,NOR,8,2016-10-28,0,Away,Win
PF,Dragan Bender,3.2,3900,PHO,OKC,7,2016-10-28,0,Away,Loss
SF,P.J. Tucker,2.7,4300,PHO,OKC,4,2016-10-28,0,Away,Loss
SF,Brandon Ingram,2,3900,LAL,UTA,4,2016-10-28,0,Away,Loss
SF,Joe Ingles,1.7,3500,UTA,LAL,8,2016-10-28,0,Home,Win
PF,Kevin Seraphin,1.2,3500,IND,BKN,3,2016-10-28,0,Away,Loss
SF,Georges Niang,1.2,3500,IND,BKN,1,2016-10-28,0,Away,Loss
SF,Dorian Finney-Smith,0,3500,DAL,HOU,1,2016-10-28,0,Home,Loss
PF,Thomas Robinson,0,3700,LAL,UTA,1,2016-10-28,0,Away,Loss
PF,Kyle Wiltjer,0,3500,HOU,DAL,1,2016-10-28,0,Away,Win
SF,Mike Dunleavy,0,3600,CLE,TOR,16,2016-10-28,0,Away,Win
C,Andre Drummond,40.5,7800,DET,ORL,27,2016-10-28,1,Home,Win
C,Hassan Whiteside,38,8500,MIA,CHA,26,2016-10-28,1,Home,Loss
C,Rudy Gobert,37.1,7000,UTA,LAL,31,2016-10-28,1,Home,Win
C,Myles Turner,31.2,6900,IND,BKN,32,2016-10-28,1,Away,Loss
C,Brook Lopez,29.5,7700,BKN,IND,25,2016-10-28,1,Home,Win
C,Jonas Valanciunas,29.4,6000,TOR,CLE,31,2016-10-28,1,Home,Loss
C,Nikola Vucevic,29.3,7800,ORL,DET,26,2016-10-28,1,Away,Loss
C,Tristan Thompson,26.5,4400,CLE,TOR,36,2016-10-28,1,Away,Win
C,Spencer Hawes,25.8,3500,CHA,MIA,20,2016-10-28,0,Away,Win
C,Zaza Pachulia,22.7,4500,GSW,NOR,17,2016-10-28,1,Away,Win
C,Timofey Mozgov,21.7,4000,LAL,UTA,23,2016-10-28,1,Away,Loss
C,Cody Zeller,20.1,4600,CHA,MIA,23,2016-10-28,0,Away,Win
C,Aron Baynes,20.1,3500,DET,ORL,17,2016-10-28,0,Home,Win
C,Tyson Chandler,19,4200,PHO,OKC,38,2016-10-28,1,Away,Loss
C,Justin Hamilton,18.9,4800,BKN,IND,28,2016-10-28,0,Home,Win
C,Andrew Bogut,18.4,4200,DAL,HOU,26,2016-10-28,1,Home,Loss
C,Steven Adams,17,4800,OKC,PHO,39,2016-10-28,1,Home,Win
C,Tarik Black,16.4,3500,LAL,UTA,10,2016-10-28,0,Away,Loss
C,Clint Capela,15.8,4700,HOU,DAL,25,2016-10-28,1,Away,Win
C,Jakob Poeltl,15.4,3500,TOR,CLE,10,2016-10-28,0,Home,Loss
C,Nene Hilario,14.6,4000,HOU,DAL,19,2016-10-28,0,Away,Win
C,Willie Reed,9.6,3900,MIA,CHA,21,2016-10-28,0,Home,Loss
C,Bismack Biyombo,6.6,5000,ORL,DET,22,2016-10-28,0,Away,Loss
C,Omer Asik,6.6,3500,NOR,GSW,7,2016-10-28,1,Home,Loss
C,Al Jefferson,6.4,4400,IND,BKN,11,2016-10-28,0,Away,Loss
C,Stephen Zimmerman,6.3,3500,ORL,DET,8,2016-10-28,0,Away,Loss
C,Alex Len,4,4900,PHO,OKC,14,2016-10-28,0,Away,Loss
C,Joffrey Lauvergne,3.9,3800,OKC,PHO,6,2016-10-28,0,Home,Win
C,Boban Marjanovic,2,3500,DET,ORL,2,2016-10-28,0,Home,Win
C,Salah Mejri,2,3500,DAL,HOU,1,2016-10-28,0,Home,Loss
C,A.J. Hammons,1.5,3500,DAL,HOU,1,2016-10-28,0,Home,Loss
C,Roy Hibbert,1.2,3900,CHA,MIA,4,2016-10-28,1,Away,Win
PG,Damian Lillard,56.5,9100,POR,DEN,41,2016-10-29,1,Away,Win
SG,Avery Bradley,51.2,5800,BOS,CHA,35,2016-10-29,1,Away,Win
SG,C.J. McCollum,49.5,6800,POR,DEN,41,2016-10-29,1,Away,Win
SG,Giannis Antetokounmpo,42.7,9500,MIL,BKN,35,2016-10-29,1,Home,Win
PG,Kemba Walker,37.9,7900,CHA,BOS,35,2016-10-29,1,Home,Loss
PG,Emmanuel Mudiay,36.4,5700,DEN,POR,38,2016-10-29,1,Home,Loss
PG,Matthew Dellavedova,36.1,4400,MIL,BKN,36,2016-10-29,1,Home,Win
PG,Isaiah Thomas,33.7,8100,BOS,CHA,35,2016-10-29,1,Away,Win
PG,Jeremy Lin,32.6,6200,BKN,MIL,32,2016-10-29,1,Away,Loss
PG,Dennis Schroder,31.1,6300,ATL,PHI,27,2016-10-29,1,Away,Win
PG,Kyrie Irving,30.8,7500,CLE,ORL,36,2016-10-29,1,Home,Win
SG,Zach LaVine,29,5600,MIN,SAC,36,2016-10-29,1,Away,Loss
SG,Evan Fournier,28.9,5800,ORL,CLE,37,2016-10-29,1,Away,Loss
SG,Nicolas Batum,28.8,6200,CHA,BOS,32,2016-10-29,1,Home,Loss
SG,Will Barton,28.7,5200,DEN,POR,40,2016-10-29,1,Home,Loss
SG,Rashad Vaughn,28.4,3900,MIL,BKN,27,2016-10-29,0,Home,Win
PG,Derrick Rose,28.3,5900,NYK,MEM,32,2016-10-29,1,Home,Win
SG,J.R. Smith,27.5,4400,CLE,ORL,28,2016-10-29,1,Home,Win
PG,Rajon Rondo,27.1,7400,CHI,IND,25,2016-10-29,1,Home,Win
SG,Dwyane Wade,27,7100,CHI,IND,21,2016-10-29,1,Home,Win
PG,Patty Mills,25.7,3900,SAS,NOR,24,2016-10-29,1,Home,Win
PG,Sergio Rodriguez,24.3,5100,PHI,ATL,28,2016-10-29,1,Home,Loss
PG,Elfrid Payton,24.3,5900,ORL,CLE,34,2016-10-29,1,Away,Loss
SG,Kyle Korver,23.9,3700,ATL,PHI,24,2016-10-29,1,Away,Win
SG,Courtney Lee,23.1,3600,NYK,MEM,33,2016-10-29,1,Home,Win
SG,Allen Crabbe,22.6,4300,POR,DEN,28,2016-10-29,0,Away,Win
SG,E'Twaun Moore,22,4500,NOR,SAS,24,2016-10-29,1,Away,Loss
SG,Sean Kilpatrick,21,3900,BKN,MIL,23,2016-10-29,0,Away,Loss
PG,D.J. Augustin,20.9,3500,ORL,CLE,20,2016-10-29,0,Away,Loss
PG,Ty Lawson,20.7,5200,SAC,MIN,33,2016-10-29,1,Home,Win
PG,Mike Conley,20.5,6800,MEM,NYK,23,2016-10-29,1,Away,Loss
PG,Jeff Teague,18.8,6300,IND,CHI,28,2016-10-29,1,Away,Loss
PG,Ricky Rubio,18.7,6300,MIN,SAC,28,2016-10-29,1,Away,Loss
PG,Malcolm Delaney,18.4,3500,ATL,PHI,20,2016-10-29,0,Away,Win
PG,Tim Frazier,18.3,5300,NOR,SAS,25,2016-10-29,1,Away,Loss
SG,Joseph Young,17.9,3500,IND,CHI,20,2016-10-29,0,Away,Loss
PG,Michael Carter-Williams,17.7,4800,CHI,IND,22,2016-10-29,0,Home,Win
SG,Buddy Hield,17,4300,NOR,SAS,17,2016-10-29,0,Away,Loss
PG,Nicolas Laprovittola,16.8,3500,SAS,NOR,21,2016-10-29,0,Home,Win
PG,Isaiah Canaan,16,3500,CHI,IND,14,2016-10-29,0,Home,Win
PG,Ramon Sessions,15.1,3700,CHA,BOS,18,2016-10-29,0,Home,Loss
SG,Tim Hardaway Jr.,14.1,3600,ATL,PHI,19,2016-10-29,0,Away,Win
PG,Langston Galloway,13.8,4000,NOR,SAS,22,2016-10-29,0,Away,Loss
PG,Brandon Jennings,12.9,4400,NYK,MEM,15,2016-10-29,0,Home,Win
PG,T.J. McConnell,12.6,4900,PHI,ATL,19,2016-10-29,0,Home,Loss
SG,Nik Stauskas,12.5,3700,PHI,ATL,28,2016-10-29,0,Home,Loss
SG,Ben McLemore,12,3500,SAC,MIN,17,2016-10-29,0,Home,Win
SG,Iman Shumpert,11.5,3800,CLE,ORL,18,2016-10-29,0,Home,Win
SG,Justin Holiday,11.5,3800,NYK,MEM,19,2016-10-29,0,Home,Win
SG,Jeremy Lamb,10.6,3800,CHA,BOS,9,2016-10-29,0,Home,Loss
PG,Kris Dunn,10.2,4200,MIN,SAC,19,2016-10-29,0,Away,Loss
SG,Arron Afflalo,10,3800,SAC,MIN,30,2016-10-29,1,Home,Win
PG,Wade Baldwin,9.9,4200,MEM,NYK,21,2016-10-29,0,Away,Loss
SG,Marco Belinelli,9.7,3500,CHA,BOS,23,2016-10-29,0,Home,Loss
PG,Terry Rozier,9.6,3600,BOS,CHA,21,2016-10-29,0,Away,Win
SG,Hollis Thompson,9,4000,PHI,ATL,20,2016-10-29,0,Home,Loss
SG,Joe Harris,8.9,4100,BKN,MIL,18,2016-10-29,0,Away,Loss
SG,Monta Ellis,8.9,6100,IND,CHI,27,2016-10-29,1,Away,Loss
PG,Jameer Nelson,8,4200,DEN,POR,15,2016-10-29,0,Home,Loss
SG,Mario Hezonja,6.8,4100,ORL,CLE,10,2016-10-29,0,Away,Loss
SG,Brandon Rush,6.2,3500,MIN,SAC,11,2016-10-29,0,Away,Loss
PG,Jamal Murray,6.2,3500,DEN,POR,11,2016-10-29,0,Home,Loss
SG,Troy Daniels,5.5,3500,MEM,NYK,12,2016-10-29,0,Away,Loss
SG,Bryn Forbes,5.2,3500,SAS,NOR,14,2016-10-29,0,Home,Win
PG,Andrew Harrison,5,3500,MEM,NYK,24,2016-10-29,1,Away,Loss
PG,Kay Felder,4.7,4000,CLE,ORL,5,2016-10-29,0,Home,Win
SG,Gerald Henderson,4.7,4100,PHI,ATL,17,2016-10-29,1,Home,Loss
SG,Gerald Green,4.5,3600,BOS,CHA,11,2016-10-29,0,Away,Win
PG,Isaiah Whitehead,4.5,3700,BKN,MIL,8,2016-10-29,0,Away,Loss
PG,Malcolm Brogdon,4.2,3600,MIL,BKN,12,2016-10-29,0,Home,Win
PG,Garrett Temple,4,3600,SAC,MIN,14,2016-10-29,0,Home,Win
SG,Timothe Luwawu,3.7,3500,PHI,ATL,6,2016-10-29,0,Home,Loss
PG,Greivis Vasquez,3.2,3700,BKN,MIL,6,2016-10-29,0,Away,Loss
PG,Dejounte Murray,2.9,3500,SAS,NOR,8,2016-10-29,0,Home,Win
SG,C.J. Wilcox,1.5,3500,ORL,CLE,8,2016-10-29,0,Away,Loss
PG,Shabazz Napier,0,3500,POR,DEN,0,2016-10-29,0,Away,Win
SG,Denzel Valentine,-0.8,3700,CHI,IND,4,2016-10-29,0,Home,Win
PF,Nikola Jokic,55.4,6000,DEN,POR,34,2016-10-29,1,Home,Loss
SF,LeBron James,45.7,9900,CLE,ORL,39,2016-10-29,1,Home,Win
SF,Rudy Gay,41,7000,SAC,MIN,33,2016-10-29,1,Home,Win
PF,Trevor Booker,38.3,4900,BKN,MIL,30,2016-10-29,1,Away,Loss
SF,Bojan Bogdanovic,36.6,4200,BKN,MIL,31,2016-10-29,1,Away,Loss
PF,Gorgui Dieng,35.6,5700,MIN,SAC,34,2016-10-29,1,Away,Loss
SF,Doug McDermott,35.3,3500,CHI,IND,26,2016-10-29,0,Home,Win
SF,Matt Barnes,33.5,4100,SAC,MIN,27,2016-10-29,0,Home,Win
SF,Kawhi Leonard,33.3,8400,SAS,NOR,28,2016-10-29,1,Home,Win
PF,John Henson,32.9,3600,MIL,BKN,20,2016-10-29,0,Home,Win
SF,Jae Crowder,32.8,5600,BOS,CHA,30,2016-10-29,1,Away,Win
PF,Kristaps Porzingis,32,6800,NYK,MEM,36,2016-10-29,1,Home,Win
SF,Carmelo Anthony,31.7,7800,NYK,MEM,35,2016-10-29,1,Home,Win
PF,Jabari Parker,29.6,6000,MIL,BKN,34,2016-10-29,1,Home,Win
SF,Andrew Wiggins,29.2,6600,MIN,SAC,36,2016-10-29,1,Away,Loss
PF,Anthony Davis,29,10800,NOR,SAS,31,2016-10-29,1,Away,Loss
PF,Mike Muscala,29,3700,ATL,PHI,21,2016-10-29,0,Away,Win
SF,Jimmy Butler,28.5,8200,CHI,IND,25,2016-10-29,1,Home,Win
